Devices
1000
,,Imported AMTI OR6 Series Force Plate #1 - Force,,,Imported AMTI OR6 Series Force Plate #1 - Moment,,,Imported AMTI OR6 Series Force Plate #1 - CoP,,,Imported AMTI OR6 Series Force Plate #2 - Force,,,Imported AMTI OR6 Series Force Plate #2 - Moment,,,Imported AMTI OR6 Series Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
834,0,1730.202759,124.011627,955.974426,1723.683228,354.117889,972.284729,1960.570435,215.679367,1003.086670,1955.372314,300.660858,992.509888,1891.465454,70.203384,779.326538,1978.208862,96.073341,505.033600,2075.500000,88.559952,363.728790,2178.202393,116.103149,136.460495,2232.960205,161.403412,98.655701,1981.806763,163.456909,55.631863,1689.316162,413.988922,623.330688,1661.782715,402.958801,503.544403,1630.714844,424.896881,251.161789,1572.895996,415.414215,118.884468,1598.750000,379.056244,42.353909,1363.059082,388.433533,121.107941,1815.674316,60.337948,926.122498,1797.365479,426.998627,916.321228,1717.453857,60.552608,1478.466431,1787.788696,434.903015,1494.853149
835,0,1725.333740,124.846230,955.469910,1717.782837,354.941101,971.954041,1955.323242,217.397049,1002.820129,1949.820923,302.373779,992.400757,1887.107056,71.143463,779.090088,1974.687744,96.607788,505.842102,2073.023438,88.771217,365.205597,2177.323975,115.832329,137.989960,2232.356934,161.154404,100.706398,1981.767822,163.357864,55.646160,1684.303589,414.510468,622.636230,1657.163818,403.269135,502.627502,1627.219116,424.752960,250.106781,1570.557983,414.976166,117.866653,1597.963257,378.683716,42.279106,1360.471802,387.315338,115.962189,1811.015259,61.455227,925.796021,1791.368164,428.121124,916.300354,1713.116943,62.177200,1478.331787,1782.860352,436.613373,1494.314819
836,0,1720.403198,125.731560,954.999146,1711.833008,355.803345,971.707520,1950.032837,219.128586,1002.606262,1944.232788,304.103607,992.368652,1882.641235,72.108574,778.864990,1970.999634,97.136185,506.654083,2070.408691,88.989815,366.721863,2176.369873,115.546402,139.600647,2231.677246,160.901779,102.879128,1981.729370,163.249649,55.661377,1679.431274,415.072052,621.965149,1652.657471,403.580048,501.770447,1623.654541,424.702332,249.157135,1568.192017,414.614990,116.976952,1597.154541,378.373596,42.383053,1357.828369,386.338165,110.761482,1806.292358,62.608204,925.498596,1785.348145,429.270660,916.359863,1708.794922,63.796444,1478.258789,1777.898560,438.338440,1493.836426
837,0,1715.411743,126.667824,954.569092,1705.845093,356.705444,971.554260,1944.703613,220.870865,1002.447266,1938.613892,305.847412,992.415588,1878.063965,73.098106,778.651001,1967.130005,97.656319,507.463501,2067.640625,89.216049,368.273376,2175.330078,115.245972,141.296310,2230.909424,160.647659,105.181946,1981.691895,163.132385,55.677608,1674.696899,415.674164,621.331543,1648.264038,403.896271,500.985138,1620.026367,424.752380,248.319382,1565.809692,414.330872,116.213394,1596.321289,378.124908,42.649395,1355.154663,385.517426,105.543739,1801.506958,63.796513,925.232056,1779.313477,430.446686,916.501282,1704.479858,65.397774,1478.264526,1772.904297,440.076355,1493.420410
838,0,1710.360352,127.653671,954.186829,1699.830811,357.648010,971.502686,1939.339722,222.620819,1002.344971,1932.969604,307.602020,992.543274,1873.371582,74.111290,778.447876,1963.064697,98.166000,508.264008,2064.703613,89.449928,369.855621,2174.193115,114.931557,143.080612,2230.040039,160.394012,107.622925,1981.655518,163.006561,55.694981,1670.095215,416.316559,620.749512,1643.982788,404.223480,500.282776,1616.346436,424.908295,247.597000,1563.428345,414.122833,115.570854,1595.466675,377.936554,43.057060,1352.483398,384.860779,100.351212,1796.660767,65.019615,924.998108,1773.271362,431.648468,916.725647,1700.157227,66.973206,1478.366211,1767.878906,441.825134,1493.069092
839,0,1705.250366,128.686584,953.859741,1693.801880,358.631165,971.559265,1933.946411,224.375381,1002.301086,1927.306030,309.364410,992.752380,1868.560791,75.147202,778.255493,1958.788696,98.663116,509.049408,2061.582764,89.691231,371.464233,2172.947998,114.603676,144.957123,2229.056641,160.142593,110.210030,1981.620117,162.873184,55.713558,1665.619385,416.998230,620.233215,1639.813110,404.567841,499.673218,1612.633667,425.172516,246.990326,1561.069092,413.989014,115.041656,1594.597778,377.806885,43.581627,1349.853149,384.368225,95.230202,1791.755615,66.276779,924.798279,1767.229614,432.875153,917.033203,1695.809814,68.522629,1478.575195,1762.823608,443.582733,1492.784180
840,0,1700.083618,129.763428,953.594543,1687.770264,359.654755,971.729614,1928.528442,226.131592,1002.316833,1921.629272,311.131500,993.043335,1863.629150,76.204750,778.073669,1954.287842,99.145653,509.813416,2058.262207,89.939407,373.094818,2171.581055,114.262810,146.929382,2227.943115,159.894882,112.951103,1981.585449,162.733810,55.733223,1661.261108,417.717224,619.795959,1635.754028,404.935883,499.164703,1608.912842,425.544312,246.497040,1558.755127,413.926636,114.616333,1593.724976,377.734222,44.196762,1347.303833,384.031433,90.230103,1786.793945,67.567062,924.634216,1761.196045,434.125793,917.423523,1691.422363,70.054169,1478.895264,1757.739380,445.347107,1492.567383
841,0,1694.863647,130.881149,953.397949,1681.747559,360.718719,972.017456,1923.091309,227.886566,1002.392639,1915.945923,312.900360,993.415894,1858.574097,77.282677,777.902222,1949.548218,99.611732,510.549957,2054.726074,90.193672,374.743347,2170.079102,113.909485,149.000809,2226.685059,159.651993,115.853638,1981.551636,162.590683,55.753616,1657.010620,418.470673,619.449829,1631.804810,405.334320,498.763580,1605.213257,426.019745,246.112427,1556.510986,413.932159,114.284187,1592.860596,377.716553,44.875526,1344.874268,383.834839,85.402275,1781.778809,68.889359,924.507446,1755.178589,435.399292,917.895508,1686.985107,71.580032,1479.321411,1752.627319,447.115997,1492.419922
842,0,1689.595459,132.037231,953.275391,1675.744751,361.823059,972.424866,1917.640137,229.637573,1002.529175,1910.261963,314.667999,993.869019,1853.394653,78.379585,777.741211,1944.556274,100.059677,511.253235,2050.959717,90.452919,376.405884,2168.428223,113.544205,151.174698,2225.265625,159.414703,118.924706,1981.518188,162.446686,55.774044,1652.858521,419.255066,619.205444,1627.965088,405.769470,498.474152,1601.568481,426.591614,245.830078,1554.360474,414.001587,114.033928,1592.017700,377.751709,45.591595,1342.598999,383.756256,80.798241,1776.713257,70.242332,924.419250,1749.184448,436.694427,918.447083,1682.496094,73.112892,1479.842529,1747.488647,448.887146,1492.342651
843,0,1684.285400,133.230225,953.231812,1669.772339,362.967773,972.952576,1912.180664,231.382004,1002.725830,1904.583984,316.431610,994.401123,1848.089600,79.493927,777.590576,1939.299805,100.488029,511.917755,2046.948730,90.715790,378.078979,2166.613770,113.167633,153.454086,2223.668701,159.183441,122.170807,1981.484741,162.305496,55.793423,1648.794556,420.066040,619.071228,1624.234985,406.247192,498.298340,1598.013916,427.249847,245.642426,1552.325684,414.130371,113.854187,1591.209351,377.837158,46.320244,1340.507690,383.768768,76.467567,1771.600830,71.624451,924.371033,1743.221680,438.009888,919.075439,1677.957520,74.662437,1480.446167,1742.323975,450.658295,1492.335693
844,0,1678.941650,134.459839,953.271301,1663.839844,364.152954,973.599915,1906.718384,233.117371,1002.982361,1898.918213,318.188446,995.009949,1842.658813,80.623978,777.450378,1933.767334,100.895500,512.538330,2042.679077,90.980698,379.759430,2164.620850,112.780663,155.841934,2221.877686,158.958466,125.597702,1981.450684,162.171310,55.810280,1644.809570,420.898773,619.053528,1620.615723,406.772827,498.235779,1594.585449,427.982330,245.541199,1550.426392,414.313629,113.733810,1590.447510,377.970093,47.039108,1338.622803,383.842651,72.455391,1766.445313,73.034012,924.363770,1737.296875,439.344269,919.777039,1673.375000,76.232094,1481.121826,1737.134277,452.427124,1492.398926
845,0,1673.573608,135.726944,953.397095,1657.954834,365.378845,974.364380,1901.258789,234.841385,1003.297302,1893.270630,319.935913,995.692627,1837.102905,81.767853,777.320862,1927.948975,101.281036,513.110352,2038.139160,91.245926,381.444580,2162.434814,112.384445,158.340927,2219.875000,158.739838,129.210251,1981.415039,162.048874,55.822758,1640.895752,421.748077,619.156250,1617.108398,407.350464,498.283936,1591.317993,428.775482,245.517838,1548.678833,414.546387,113.662270,1589.743408,378.147308,47.728741,1336.959473,383.947998,68.799927,1761.250854,74.469078,924.398621,1731.417236,440.695953,920.547546,1668.756836,77.819397,1481.863403,1731.920532,454.191223,1492.532227
846,0,1668.191528,137.033325,953.611450,1652.124512,366.645355,975.242249,1895.807495,236.551956,1003.669250,1887.646973,321.671509,996.445679,1831.423218,82.923531,777.202332,1921.836426,101.643738,513.629883,2033.316895,91.509628,383.132263,2160.041016,111.980583,160.953506,2217.645752,158.527710,133.012177,1981.376587,161.943268,55.828678,1637.046631,422.608765,619.380188,1613.715698,407.983337,498.437958,1588.244263,429.615326,245.563721,1547.096313,414.823395,113.629768,1589.105347,378.365021,48.373001,1335.526123,384.057129,65.530190,1756.021484,75.927544,924.476135,1725.588989,442.063324,921.381897,1664.113647,79.419304,1482.669189,1726.683228,455.948395,1492.734375
847,0,1662.806030,138.381317,953.915955,1646.354248,367.952271,976.227722,1890.369751,238.247070,1004.096252,1882.053223,323.392914,997.264954,1825.621826,84.088821,777.095154,1915.423096,101.982918,514.093689,2028.203003,91.769867,384.820740,2157.425049,111.571198,163.681854,2215.173340,158.322510,137.006058,1981.333252,161.859604,55.825661,1633.257446,423.475922,619.723633,1610.440308,408.673462,498.691101,1585.393066,430.487762,245.670135,1545.687744,415.139374,113.627327,1588.540527,378.619049,48.959240,1334.323853,384.147339,62.664433,1750.761719,77.407104,924.597107,1719.818604,443.444702,922.274414,1659.456421,81.028084,1483.540894,1721.423584,457.696198,1493.003906
848,0,1657.427124,139.773331,954.311401,1640.648071,369.298706,977.313110,1884.950562,239.924927,1004.575500,1876.494629,325.097931,998.145996,1819.701538,85.261398,776.999878,1908.704102,102.298019,514.499390,2022.790161,92.024788,386.508789,2154.574219,111.159096,166.527740,2212.443604,158.125092,141.192947,1981.282471,161.802658,55.811237,1629.526001,424.345123,620.181824,1607.285278,409.421509,499.034821,1582.787476,431.379700,245.828491,1544.458618,415.489105,113.646950,1588.053711,378.904816,49.478317,1333.349121,384.202148,60.209450,1745.476074,78.905289,924.761780,1714.111328,444.838257,923.218689,1654.796387,82.644768,1484.481812,1716.142212,459.432404,1493.338989
849,0,1652.063721,141.211151,954.797668,1635.008911,370.683472,978.488892,1879.554932,241.583832,1005.104309,1870.975952,326.784424,999.083435,1813.665771,86.438721,776.917358,1901.677612,102.588646,514.845459,2017.072021,92.272583,388.195801,2151.475098,110.747772,169.492615,2209.443848,157.936859,145.572281,1981.220215,161.776672,55.783035,1625.852539,425.212982,620.747070,1604.253784,410.227020,499.458832,1580.445801,432.279236,246.030075,1543.409668,415.867432,113.681519,1587.646729,379.217438,49.924549,1332.591797,384.212250,58.160763,1740.169189,80.419456,924.970459,1708.472534,446.242157,924.207886,1650.143311,84.269394,1485.495850,1710.839600,461.154785,1493.736816
850,0,1646.723755,142.695694,955.373962,1629.438354,372.104584,979.743042,1874.187744,243.222244,1005.679138,1865.501709,328.450439,1000.072021,1807.518677,87.618164,776.848328,1894.342773,102.854523,515.131348,2011.045166,92.511650,389.881531,2148.118164,110.341583,172.577469,2206.161377,157.760162,150.141739,1981.141724,161.784775,55.739040,1622.238892,426.076996,621.409424,1601.348877,411.088287,499.951721,1578.379028,433.175842,246.266357,1542.539063,416.269318,113.724907,1587.319702,379.551727,50.295418,1332.037720,384.174988,56.503693,1734.844971,81.946823,925.223022,1702.906860,447.654449,925.234619,1645.503418,85.900673,1486.586060,1705.516846,462.861176,1494.194946
851,0,1641.412964,144.226166,956.038086,1623.937134,373.559387,981.061707,1868.852905,244.838745,1006.296509,1860.076294,330.094177,1001.105286,1801.265625,88.796928,776.793701,1886.702026,103.095505,515.357910,2004.708740,92.740585,391.566193,2144.493408,109.945786,175.782761,2202.586426,157.598328,154.897156,1981.040405,161.828629,55.677780,1618.688965,426.936157,622.155945,1598.573364,412.002289,500.500977,1576.591919,434.060516,246.529007,1541.840698,416.689911,113.771935,1587.070435,379.902374,50.591293,1331.668701,384.093018,55.214840,1729.508057,83.484451,925.519348,1697.418213,449.073303,926.291138,1640.877563,87.533348,1487.755005,1700.174438,464.549469,1494.710205
852,0,1636.135498,145.799789,956.786804,1618.504761,375.044586,982.428772,1863.554565,246.431885,1006.952026,1854.703247,331.713837,1002.177368,1794.911499,89.972054,776.754822,1878.760132,103.311562,515.526978,1998.063721,92.958321,393.250519,2140.593262,109.566528,179.108292,2198.711426,157.455902,159.832153,1980.907959,161.908020,55.598591,1615.208618,427.790405,622.972168,1595.929443,412.965088,501.093445,1575.083008,434.925690,246.810043,1541.305420,417.124298,113.818329,1586.894897,380.264008,50.814949,1331.464111,383.972687,54.263794,1724.162598,85.029327,925.858826,1692.010376,450.496796,927.369690,1636.261719,89.157883,1489.003784,1694.812988,466.217773,1495.278564
853,0,1630.894531,147.411545,957.615234,1613.140503,376.556213,983.826782,1858.296509,248.000366,1007.641418,1849.385864,333.307648,1003.281738,1788.462769,91.140526,776.732727,1870.524170,103.502762,515.641541,1991.114136,93.164116,394.935730,2136.412842,109.210869,182.553192,2194.529541,157.338654,164.938278,1980.734131,162.020493,55.501892,1611.804688,428.641113,623.841736,1593.418701,413.971619,501.715485,1573.843750,435.764923,247.102036,1540.921997,417.567780,113.860649,1586.787231,380.631500,50.971119,1331.400635,383.822479,53.614887,1718.812500,86.578339,926.241028,1686.686523,451.922882,928.462219,1631.648438,90.762993,1490.331299,1689.433838,467.864166,1495.896484
854,0,1625.692261,149.053955,958.517212,1607.843018,378.089874,985.237122,1853.081421,249.542862,1008.360291,1844.127197,334.874023,1004.411194,1781.925537,92.299187,776.728943,1862.003662,103.669312,515.705933,1983.866455,93.357635,396.623199,2131.948486,108.886696,186.115753,2190.038086,157.253677,170.204758,1980.506592,162.160980,55.389435,1608.485474,429.490601,624.747375,1591.041992,415.016174,502.353668,1572.861084,436.572937,247.398270,1540.677246,418.015869,113.896339,1586.740723,380.999817,51.066006,1331.454956,383.651672,53.229126,1713.461426,88.128334,926.664917,1681.449097,453.349762,929.560486,1627.031738,92.339638,1491.733765,1684.037354,469.486877,1496.559326
855,0,1620.531128,150.717331,959.484436,1602.611206,379.640594,986.640625,1847.912476,251.058044,1009.103394,1838.929321,336.411346,1005.559326,1775.306763,93.444832,776.744751,1853.210815,103.811478,515.725891,1976.329956,93.538994,398.314789,2127.199463,108.602661,189.793320,2185.234619,157.209503,175.618591,1980.210449,162.321777,55.264484,1605.258667,430.342163,625.671387,1588.799072,416.092194,502.994781,1572.116943,437.345306,247.692932,1540.556152,418.464020,113.923523,1586.747681,381.364166,51.106792,1331.604370,383.469025,53.065956,1708.112427,89.676140,927.129395,1676.300049,454.775574,930.656677,1622.409058,93.882820,1493.201294,1678.624756,471.084412,1497.262817
856,0,1615.413452,152.390228,960.508057,1597.443237,381.203339,988.018372,1842.791260,252.544495,1009.866333,1833.794434,337.917969,1006.719238,1768.613770,94.574219,776.781738,1844.159546,103.929703,515.708252,1968.515869,93.708748,400.012543,2122.166504,108.368042,193.582108,2180.119873,157.215790,181.164246,1979.828369,162.492386,55.132057,1602.132813,431.199615,626.596008,1586.688843,417.192810,503.626404,1571.589844,438.078491,247.981247,1540.543945,418.908112,113.941040,1586.800293,381.720276,51.101238,1331.826172,383.282288,53.084949,1702.769043,91.218582,927.633240,1671.240967,456.198334,931.743164,1617.782104,95.390450,1494.717163,1673.197021,472.655273,1498.002319
857,0,1610.341675,154.060013,961.577942,1592.338013,382.772858,989.352478,1837.720093,254.000839,1010.643860,1828.723999,339.392242,1007.884155,1761.853638,95.684128,776.841370,1834.866699,104.024513,515.660767,1960.437988,93.867943,401.718781,2116.853027,108.192551,197.477097,2174.696289,157.283401,186.823929,1979.340088,162.659729,54.999020,1599.115601,432.067169,627.504517,1584.709229,418.310913,504.237305,1571.255127,438.769745,248.259369,1540.624634,419.344147,113.948380,1586.890869,382.064301,51.057301,1332.100586,383.097656,53.247223,1697.433228,92.752563,928.174988,1666.272827,457.616302,932.812622,1613.154419,96.861046,1496.260376,1667.755493,474.198120,1498.772461
858,0,1605.317871,155.713776,962.684082,1587.294678,384.344116,990.626282,1832.699707,255.425476,1011.430847,1823.719360,340.832489,1009.047607,1755.034058,96.771362,776.925110,1825.349854,104.096565,515.592407,1952.112183,94.018074,403.435730,2111.263428,108.086143,201.471909,2168.968262,157.424042,192.577499,1978.722656,162.808517,54.874172,1596.213989,432.949097,628.381165,1582.856567,419.439056,504.817413,1571.087036,439.417511,248.524429,1540.782837,419.768677,113.945526,1587.011230,382.393097,50.982853,1332.409424,382.919739,53.516514,1692.107056,94.275017,928.752930,1661.396606,459.027679,933.858337,1608.533569,98.291756,1497.809082,1662.301147,475.712006,1499.568970
859,0,1600.343262,157.338943,963.816711,1582.313110,385.912201,991.825378,1827.730957,256.816803,1012.222900,1818.780762,342.237091,1010.203247,1748.162109,97.832817,777.034485,1815.628784,104.146645,515.512512,1943.555420,94.161125,405.165833,2105.405273,108.058769,205.558548,2162.941406,157.650116,198.402435,1977.950928,162.921707,54.768230,1593.433838,433.849457,629.212219,1581.126465,420.570129,505.358521,1571.058716,440.020813,248.774384,1541.003540,420.178619,113.932953,1587.154175,382.703888,50.885372,1332.736572,382.751862,53.859962,1686.792603,95.783051,929.365295,1656.612183,460.430756,934.874023,1603.930298,99.679230,1499.341064,1656.835815,477.195892,1500.386475
860,0,1595.418091,158.924042,964.966736,1577.392944,387.472778,992.937805,1822.814331,258.173126,1013.015015,1813.908813,343.604218,1011.345154,1741.245361,98.865547,777.170898,1805.724121,104.175705,515.431458,1934.786865,94.299477,406.911194,2099.286377,108.120094,209.727417,2156.623291,157.974075,204.274170,1976.996582,162.981262,54.693699,1590.779541,434.771820,629.985901,1579.512695,421.697235,505.854065,1571.143555,440.579865,249.007874,1541.272949,420.571381,113.911469,1587.312988,382.994934,50.771793,1333.069580,382.596191,54.248653,1681.490601,97.273865,930.010071,1651.919189,461.823822,935.854187,1599.357056,101.021118,1500.835327,1651.360840,478.649017,1501.219971
861,0,1590.541016,160.459473,966.126465,1572.534546,389.022003,993.954407,1817.949219,259.492615,1013.802795,1809.103394,344.932129,1012.467712,1734.290894,99.866760,777.335510,1795.657471,104.184830,515.359558,1925.825562,94.435944,408.673767,2092.915039,108.279205,213.967117,2150.022461,158.408325,210.166092,1975.829102,162.968781,54.664661,1588.253540,435.719086,630.692932,1578.008545,422.813812,506.299316,1571.315552,441.095642,249.224274,1541.577637,420.945068,113.882202,1587.481567,383.264893,50.648357,1333.397217,382.454315,54.657909,1676.201538,98.744858,930.685120,1647.317261,463.205231,936.793945,1594.826050,102.316986,1502.272705,1645.878174,480.070862,1502.064941
862,0,1585.708740,161.938126,967.289673,1567.738892,390.556763,994.869141,1813.135010,260.773315,1014.581909,1804.364014,346.219086,1013.565796,1727.305420,100.833931,777.529663,1785.450928,104.175293,515.307251,1916.691895,94.573677,410.455078,2086.302490,108.544334,218.264374,2143.148193,158.964447,216.050003,1974.416260,162.866516,54.696423,1585.856079,436.693085,631.326660,1576.605103,423.913940,506.691467,1571.549927,441.570068,249.423492,1541.906006,421.298340,113.846466,1587.654785,383.513306,50.520500,1333.712036,382.327332,55.067390,1670.926270,100.193634,931.388367,1642.805298,464.573395,937.689148,1590.349365,103.567932,1503.638550,1640.389893,481.460968,1502.916382
863,0,1580.916382,163.355896,968.451843,1563.006226,392.074799,995.678955,1808.370483,262.013214,1015.348450,1799.689941,347.463257,1014.634705,1720.295532,101.764755,777.754211,1775.126587,104.148537,515.284607,1907.405640,94.716133,412.256134,2079.458252,108.922562,222.604141,2136.010986,159.652802,221.896164,1972.723267,162.658020,54.805042,1583.585205,437.694641,631.882935,1575.292969,424.992310,507.029358,1571.824097,442.005585,249.606079,1542.247192,421.630402,113.805687,1587.828247,383.740173,50.392822,1334.007813,382.216034,55.461018,1665.663818,101.617989,932.117432,1638.381836,465.926727,938.536438,1585.936646,104.775177,1504.922852,1634.898071,482.819122,1503.770020
864,0,1576.157349,164.711914,969.609924,1558.337891,393.574646,996.383911,1803.654053,263.210358,1016.098877,1795.080078,348.662750,1015.670410,1713.267334,102.657265,778.009888,1764.706177,104.106201,515.301270,1897.986694,94.867020,414.077301,2072.393066,109.419556,226.969589,2128.621094,160.482010,227.673904,1970.714233,162.329025,55.006798,1581.436890,438.723206,632.360046,1574.061401,426.044281,507.313538,1572.117065,442.405273,249.773117,1542.592041,421.941010,113.761360,1587.998535,383.946259,50.269062,1334.281250,382.121124,55.826756,1660.413940,103.015991,932.869934,1634.045166,467.263824,939.333374,1581.595825,105.939568,1506.122925,1629.405029,484.145294,1504.621338
865,0,1571.423096,166.008560,970.762512,1553.734497,395.055847,996.987000,1798.983765,264.362701,1016.829712,1790.533081,349.815918,1016.669373,1706.226440,103.509842,778.297363,1754.211426,104.050133,515.366272,1888.454346,95.030281,415.918243,2065.118408,110.039314,231.342316,2120.990723,161.458511,233.351974,1968.351440,161.868103,55.317448,1579.404175,439.776886,632.758606,1572.899170,427.065826,507.545898,1572.410645,442.772705,249.926147,1542.932373,422.230347,113.714951,1588.162476,384.132629,50.152157,1334.530151,382.042938,56.156223,1655.175659,104.385910,933.643494,1629.793213,468.583038,940.077759,1577.331055,107.062775,1507.239868,1623.913208,485.439575,1505.466675
866,0,1566.704590,167.251328,971.908936,1549.196289,396.518707,997.493713,1794.357788,265.468109,1017.538208,1786.047241,350.920990,1017.628174,1699.178101,104.321213,778.616943,1743.662842,103.982307,515.487366,1878.826904,95.209900,417.777527,2057.643555,110.784065,235.702515,2113.132080,162.586136,238.898972,1965.597290,161.267502,55.751522,1577.477661,440.852417,633.081543,1571.794434,428.053680,507.729401,1572.688721,443.111755,250.067108,1543.262207,422.498993,113.667870,1588.318237,384.300751,50.044239,1334.754150,381.981750,56.444267,1649.947632,105.726318,934.435913,1625.623535,469.883118,940.768677,1573.143921,108.147026,1508.277344,1618.425415,486.702209,1506.302490
867,0,1561.992676,168.448227,973.048889,1544.723389,397.964233,997.911743,1789.772949,266.524658,1018.221741,1781.620850,351.976288,1018.544556,1692.126709,105.090485,778.968994,1733.079956,103.904953,515.671753,1869.121704,95.409935,419.653076,2049.979980,111.654083,240.029297,2105.056641,163.865952,244.283981,1962.413452,160.523697,56.321487,1575.646484,441.944946,633.333252,1570.734741,429.005219,507.867981,1572.937622,443.426239,250.198242,1543.576050,422.747925,113.621437,1588.464233,384.452301,49.946754,1334.953613,381.937378,56.688484,1644.728149,107.035980,935.244507,1621.533691,471.162506,941.405396,1569.033813,109.193413,1509.240479,1612.944336,487.933624,1507.125122
868,0,1557.278320,169.609146,974.182007,1540.315186,399.394379,998.250610,1785.227295,267.530487,1018.878357,1777.251709,352.980347,1019.416321,1685.076660,105.817177,779.353210,1722.481201,103.820442,515.924744,1859.354370,95.634392,421.541626,2042.136475,112.647659,244.300873,2096.777832,165.295883,249.476913,1958.763306,159.637894,57.036892,1573.897095,443.048492,633.519714,1569.707642,429.918335,507.966278,1573.146484,443.720184,250.321899,1543.869507,422.978180,113.576828,1588.600098,384.589233,49.860554,1335.130371,381.909515,56.888664,1639.515869,108.313950,936.067078,1617.520752,472.419891,941.988159,1565.000122,110.202644,1510.135254,1607.473389,489.134399,1507.932129
869,0,1552.553833,170.745178,975.307434,1535.970825,400.811584,998.520996,1780.717407,268.483856,1019.505859,1772.937622,353.931732,1020.241882,1678.031616,106.501198,779.769348,1711.883667,103.731300,516.250977,1849.539429,95.887077,423.439026,2034.121704,113.761108,248.494949,2088.307861,166.870834,254.449219,1954.613037,158.616455,57.903549,1572.214966,444.155823,633.647766,1568.701050,430.791626,508.029236,1573.306641,443.997314,250.440384,1544.139648,423.191010,113.535072,1588.724976,384.713257,49.785954,1335.285889,381.897675,57.046295,1634.308594,109.559494,936.901367,1613.581665,473.653870,942.517395,1561.042969,111.177162,1510.967651,1602.015381,490.305084,1508.720825
870,0,1547.813599,171.867798,976.423279,1531.688965,402.218506,998.734253,1776.240479,269.383118,1020.102966,1768.676392,354.829254,1021.020081,1670.994141,107.142883,780.217102,1701.302368,103.640198,516.653198,1839.689575,96.171516,425.340027,2025.944458,114.988808,252.589020,2079.659180,168.582611,259.174286,1949.932373,157.470871,58.922813,1570.583984,445.258636,633.725037,1567.703003,431.623840,508.061951,1573.411865,444.261078,250.556046,1544.384399,423.387451,113.497055,1588.838989,384.826202,49.722858,1335.422852,381.901276,57.164009,1629.104492,110.772118,937.745300,1609.712891,474.863251,942.994324,1557.161987,112.121170,1511.744019,1596.573364,491.446594,1509.489258
871,0,1543.053467,172.988068,977.526978,1527.467651,403.618286,998.901855,1771.793335,270.226959,1020.668518,1764.465088,355.671814,1021.750000,1663.967407,107.742874,780.695801,1690.751465,103.549889,517.133118,1829.816162,96.490814,427.238556,2017.611450,116.323341,256.560638,2070.844238,170.420227,263.627930,1944.696045,156.217651,60.091003,1568.988037,446.348206,633.759705,1566.702393,432.414490,508.069763,1573.458008,444.514191,250.670853,1544.602417,423.568695,113.463486,1588.942261,384.929626,49.670860,1335.543335,381.919464,57.245167,1623.901978,111.951508,938.596558,1605.911133,476.046783,943.420471,1553.355225,113.039444,1512.471191,1591.150757,492.559692,1510.235962
872,0,1538.271851,174.116150,978.615417,1523.304688,405.013794,999.034973,1767.373535,271.014282,1021.201477,1760.301392,356.458679,1022.431519,1656.953369,108.302277,781.204590,1680.242554,103.463249,517.691040,1819.928467,96.847580,429.127625,2009.128296,117.755615,260.387817,2061.874023,172.370117,267.788605,1938.885010,154.877579,61.399132,1567.410767,447.415344,633.759644,1565.688354,433.163177,508.057465,1573.442871,444.758850,250.786575,1544.792847,423.735565,113.434937,1589.035522,385.024811,49.629314,1335.649658,381.951569,57.293434,1618.699097,113.097549,939.453308,1602.172729,477.203186,943.797668,1549.617432,113.936981,1513.155151,1585.750854,493.645386,1510.959229
873,0,1533.468628,175.260712,979.684998,1519.198364,406.407898,999.144226,1762.977783,271.744263,1021.701355,1756.182251,357.189270,1023.064636,1649.953857,108.822472,781.742615,1669.785889,103.383133,518.325867,1810.034302,97.243759,430.999634,2000.500732,119.275070,264.049164,2052.759521,174.416519,271.637970,1932.487549,153.474701,62.832943,1565.835815,448.451019,633.732666,1564.651733,433.869843,508.030060,1573.365967,444.996429,250.904617,1544.956177,423.888702,113.411819,1589.118896,385.112854,49.597450,1335.743774,381.996521,57.312458,1613.494019,114.210289,940.313782,1598.494019,478.331360,944.128174,1545.942139,114.818398,1513.800293,1580.376465,494.704681,1511.658813
874,0,1528.645142,176.428726,980.732300,1515.146362,407.802795,999.238586,1758.603394,272.416351,1022.167419,1752.105103,357.863159,1023.649475,1642.970337,109.305183,782.308960,1659.390015,103.312416,519.035522,1800.139893,97.680588,432.846161,1991.732178,120.869972,267.524445,2043.510864,176.541946,275.160919,1925.499390,152.035095,64.373337,1564.248291,449.446320,633.686279,1563.583740,434.534607,507.991730,1573.228516,445.227386,251.026093,1545.092529,424.028564,113.394470,1589.193237,385.194427,49.574394,1335.827759,382.053162,57.305603,1608.285645,115.289909,941.176331,1594.871582,479.430237,944.414307,1542.321899,115.686134,1514.409668,1575.031250,495.738647,1512.333618
